sl_no,latitude,longitude,elevation_m,slope_degrees
21082,22.83664,92.80347,1238.0,42.73982112121029
21083,22.83675,92.79922,1051.0,25.14243049054343
21084,22.837624,92.797165,1155.0,42.200631091885704
21085,22.83779,92.795959,1164.0,48.46832276290028
21086,22.837809,92.798653,1161.0,47.66397305862553
21087,22.838051,92.798889,1161.0,41.4754613018093
21088,22.838732,92.791954,1138.0,32.667159071642764
21089,22.83885,92.89209,510.0,19.471220634490695
21090,22.838875,92.792801,1156.0,30.347789794448904
21091,22.839445,92.95668,1182.0,32.38327563166962
21092,22.841097,92.792755,1173.0,25.239401820678914
21093,22.841455,92.891235,530.0,23.11642191920837
21094,22.841801,92.951385,1240.0,32.13988228321215
21095,22.842268,92.951981,1209.0,21.80140948635181
21096,22.844219,92.955048,1098.0,20.250651404968387
21097,22.844894,92.944511,1304.0,36.51283284150458
21098,22.845263,92.674942,371.0,10.555380466061171
21099,22.84553,92.79944,1299.0,2.1342998941463125
21100,22.846123,92.796333,1211.0,20.155422119735228
21101,22.846241,92.804893,1250.0,16.428860704621638
21102,22.84808,92.79831,1283.0,16.453666886955713
21103,22.848185,92.886963,612.0,33.03247176064103
21104,22.849134,92.809334,1138.0,21.04572088407583
21105,22.850847,92.797028,1203.0,18.434948822922014
21106,22.851028,92.694972,571.0,25.79602649449995
21107,22.85258,92.70186,432.0,20.097992628721148
21108,22.852823,92.815781,1151.0,14.302914425322811
21109,22.853046,92.81588,1154.0,7.2338446967252255
21110,22.85558,92.69914,414.0,21.971970836813973
21111,22.85697,92.70764,560.0,22.61986494804043
21112,22.857729,92.704483,469.0,27.62503917921715
21113,22.86003,92.75831,885.0,11.348119585994183
21114,22.86025,92.70778,533.0,23.490416068641593
21115,22.860407,92.705795,479.0,27.360321545332805
21116,22.861877,92.897736,579.0,26.360054096082706
21117,22.862419,92.706055,473.0,30.508958866202807
21118,22.862442,92.826431,1020.0,13.16632060042364
21119,22.86428,92.71097,626.0,22.22435314380804
21120,22.865286,92.754898,1105.0,34.090063875331914
21121,22.865692,92.825745,1014.0,20.80971857959822
21122,22.865734,92.771561,1143.0,21.6115960987222
21123,22.866318,92.776726,1174.0,29.707989691713134
21124,22.866783,92.772026,1158.0,25.156319133694215
21125,22.866833,92.774925,1179.0,32.401162502089626
21126,22.86739,92.75764,1132.0,11.795709540896548
21127,22.867477,92.754234,1100.0,53.75184478890449
21128,22.867741,92.898506,651.0,21.835672195716146
21129,22.869579,92.824974,970.0,21.47206914335925
21130,22.869707,92.753304,1077.0,55.10840511073098
21131,22.87,92.49,143.0,20.250651404968387
21132,22.87,92.48,78.0,14.621143938770764
21133,22.87,92.48,78.0,14.621143938770764
21134,22.870518,92.703873,516.0,23.11642191920837
21135,22.870546,92.752853,1093.0,49.55378487229218
21136,22.87056,92.822105,954.0,25.915703593185818
21137,22.87075,92.75403,1149.0,8.735690934280582
21138,22.872238,92.750557,1053.0,55.35629634806384
21139,22.872299,92.815971,906.0,29.85463927845754
21140,22.872849,92.748711,1008.0,35.02251023762291
21141,22.873062,92.817093,891.0,27.897311656033175
21142,22.873558,92.755951,1075.0,21.869859308909426
21143,22.873812,92.902039,677.0,27.432940772267944
21144,22.874456,92.901688,663.0,15.845167180271268
21145,22.874741,92.730354,697.0,40.25544756073769
21146,22.87506,92.75136,1140.0,21.86985930890943
21147,22.88,92.49,98.0,7.825525624597575
21148,22.88,92.49,98.0,7.825525624597575
21149,22.88,92.49,98.0,7.825525624597575
21150,22.88,92.49,98.0,7.825525624597575
21151,22.88,92.48,66.0,14.036243467926479
21152,22.88,92.48,66.0,14.036243467926479
21153,22.88,92.48,66.0,14.036243467926479
21154,22.88,92.47,87.0,14.763132623631552
21155,22.88,92.46,42.0,3.4389123953782974
21156,22.88,92.46,42.0,3.4389123953782974
21157,22.88,92.46,42.0,3.4389123953782974
21158,22.880117,92.831108,575.0,12.604382648379184
21159,22.880322,92.747818,957.0,35.23435131905115
21160,22.882607,92.837952,609.0,33.993006686150665
21161,22.88281,92.74583,953.0,26.437229357181263
21162,22.883036,92.557152,179.0,18.62703081108459
21163,22.883656,92.715782,611.0,24.242444512172103
21164,22.88392,92.74256,941.0,28.222814437179903
21165,22.883968,92.735397,861.0,26.126317264569018
21166,22.88408,92.72978,853.0,20.001783914715944
21167,22.884092,92.736252,854.0,33.854514812620515
21168,22.8846,92.85128,456.0,39.149436730539115
21169,22.886652,92.724503,636.0,37.19921925289739
21170,22.887474,92.836769,655.0,39.34803840397339
21171,22.889551,92.728073,840.0,19.12710170142385
21172,22.889872,92.903984,689.0,25.955401413885546
21173,22.89,92.46,114.0,18.43494882292201
21174,22.89,92.47,60.0,11.348119585994185
21175,22.89,92.48,109.0,13.824682316158707
21176,22.89,92.48,109.0,13.824682316158707
21177,22.89,92.48,109.0,13.824682316158707
21178,22.89,92.49,313.0,14.931417178137552
21179,22.890068,92.823021,774.0,29.63417437185607
21180,22.89061,92.73033,683.0,23.628423517864423
21181,22.891706,92.950081,547.0,37.4041069193059
21182,22.892199,92.822884,796.0,36.26089278326507
21183,22.892977,92.947433,536.0,29.260073022738787
21184,22.893372,92.946724,539.0,41.00847613866502
21185,22.89682,92.832611,696.0,36.0407347065913
21186,22.897339,92.549866,139.0,21.04572088407583
21187,22.897387,92.889938,580.0,30.856133351956277
21188,22.897877,92.934364,406.0,25.915703593185818
21189,22.898329,92.893478,591.0,32.754877470959904
21190,22.899078,92.721306,763.0,24.748625315195834
21191,22.899151,92.935677,424.0,28.084099366691156
21192,22.899906,92.868828,370.0,46.36831390578792
21193,22.9,92.47,73.0,9.462322208025618
21194,22.9,92.49,222.0,22.668609279892422
21195,22.9,92.49,222.0,22.668609279892422
21196,22.9,92.49,222.0,22.668609279892422
21197,22.9,92.49,222.0,22.668609279892422
21198,22.9,92.49,222.0,22.668609279892422
21199,22.9,92.48,128.0,33.83814426542724
21200,22.9,92.49,222.0,22.668609279892422
21201,22.9,92.49,222.0,22.668609279892422
21202,22.9,92.46,195.0,12.638224684699054
21203,22.9,92.47,73.0,9.462322208025618
21204,22.9,92.47,73.0,9.462322208025618
21205,22.9,92.48,128.0,33.83814426542724
21206,22.901035,92.87265,377.0,23.97577371272972
21207,22.901287,92.882271,450.0,32.35640884426763
21208,22.9015,92.83319,793.0,17.01197993242201
21209,22.90175,92.83233,749.0,34.99964807788197
21210,22.902401,92.941025,424.0,49.30593549041149
21211,22.902414,92.829948,737.0,6.379370208442804
21212,22.903807,92.757401,1156.0,35.264389682754654
21213,22.904324,92.546265,171.0,16.527811501531776
21214,22.90442,92.72281,752.0,6.091478002079769
21215,22.906252,92.93174,262.0,18.434948822922014
21216,22.908125,92.767128,1061.0,21.47206914335925
21217,22.908737,92.930191,303.0,21.260377126997216
21218,22.91,92.47,186.0,11.386165083355712
21219,22.91,92.47,186.0,11.386165083355712
21220,22.91,92.47,186.0,11.386165083355712
21221,22.91,92.46,61.0,13.421509132977462
21222,22.91165,92.929871,383.0,28.632096976803734
21223,22.91312,92.754616,1182.0,45.384705066815705
21224,22.913414,92.754501,1169.0,48.001743274171766
21225,22.913624,92.508827,130.0,12.53638838286113
21226,22.914276,92.753403,1156.0,43.39407046879893
21227,22.914797,92.928406,433.0,34.44108336670712
21228,22.915947,92.928337,422.0,18.43494882292201
21229,22.916008,92.927841,439.0,22.684823831912844
21230,22.917629,92.75267,1126.0,15.609525869125669
21231,22.920202,92.927345,471.0,24.16881343581011
21232,22.93,92.48,51.0,25.363232718381973
21233,22.93,92.48,51.0,25.363232718381973
21234,22.93,92.49,43.0,10.555380466061173
21235,22.93,92.5,117.0,8.47871314708616
21236,22.933441,92.708267,820.0,7.6530487205434135
21237,22.940655,92.833038,781.0,30.528995003825997
21238,22.954966,92.705765,761.0,21.835672195716146
21239,22.955112,92.836403,835.0,28.037600489728426
21240,22.957235,92.929703,746.0,38.48905350894504
21241,22.957518,92.707161,753.0,20.991582376941242
21242,22.959173,92.708145,749.0,35.80301842021218
21243,22.962877,92.738541,758.0,20.07880037349212
21244,22.963112,92.835556,833.0,31.660751096636602
21245,22.9634,92.737465,748.0,22.423358559286118
21246,22.965527,92.731926,700.0,26.20460176321736
21247,22.966381,92.705399,761.0,39.14355704978305
21248,22.96703,92.925728,775.0,16.051123667414398
21249,22.968073,92.929916,674.0,29.63417437185607
21250,22.969294,92.729332,629.0,18.64821573021375
21251,22.969807,92.729706,622.0,17.224372940700082
21252,22.97032,92.70697,725.0,17.775317038209
21253,22.970823,92.729607,609.0,21.954998832237578
21254,22.977497,92.70578,744.0,30.80698111710518
21255,22.979994,92.726112,486.0,29.421439641486938
21256,22.983683,93.038437,717.0,21.47206914335925
21257,22.986418,92.999901,1214.0,26.008181915695513
21258,22.993277,92.72374,426.0,35.74485877621931
21259,23.001865,92.923225,752.0,36.9849231528159
21260,23.002401,92.923904,746.0,26.628589703310887
21261,23.003361,92.962914,663.0,32.54356214739029
21262,23.003996,92.963562,655.0,20.307500221928045
21263,23.004421,92.988426,982.0,12.772578169490426
21264,23.005156,92.985893,958.0,31.77256152831432
21265,23.005556,92.810555,952.0,29.58124669955053
21266,23.005587,92.720192,389.0,19.630414815023528
21267,23.005594,92.703522,682.0,39.149436730539115
21268,23.006939,92.98938,1146.0,30.508958866202807
21269,23.007998,92.808693,947.0,13.262676008304846
21270,23.010895,92.924156,757.0,19.610609129170935
21271,23.011667,92.720558,448.0,24.094842552110705
21272,23.014982,92.720505,475.0,27.17735741799749
21273,23.015444,92.704414,681.0,19.290046219188735
21274,23.016111,92.764168,917.0,36.491988188351336
21275,23.017494,92.920425,764.0,25.486125594093767
21276,23.017555,92.771515,942.0,17.66231893216494
21277,23.017822,92.920723,769.0,25.91570359318582
21278,23.018333,92.920555,793.0,32.11261530059655
21279,23.018612,92.920555,795.0,30.297100641022165
21280,23.019981,92.920921,792.0,10.555380466061173
21281,23.021145,92.770981,1001.0,28.732851681077435
21282,23.021692,92.752975,729.0,24.475819581509896
21283,23.022125,92.919952,798.0,14.763132623631552
21284,23.022377,92.757759,803.0,37.29868767505919
21285,23.025131,92.91922,765.0,23.567234622032583
21286,23.026818,93.26673,1410.0,53.75388443926397
21287,23.031231,92.773987,1140.0,25.88918455713453
21288,23.032444,92.705917,706.0,18.77467605427877
21289,23.035839,92.795578,876.0,24.461332518771652
21290,23.038607,92.795174,927.0,29.118936488427924
21291,23.038607,92.795174,927.0,29.118936488427924
21292,23.038668,92.794441,892.0,21.33126583595921
21293,23.040543,92.909523,779.0,49.25054265704854
21294,23.0425,92.772781,1070.0,28.072486935852957
21295,23.0425,92.772781,1070.0,28.072486935852957
21296,23.045416,92.705612,744.0,25.8493248967401
21297,23.045416,92.705612,744.0,25.8493248967401
21298,23.047222,92.906944,781.0,22.684823831912844
21299,23.048967,92.907501,792.0,16.527811501531776
21300,23.051673,93.306394,1202.0,49.136107905835296
21301,23.05214,93.307373,1181.0,61.6574221243344
21302,23.05374,92.70755,860.0,29.118936488427924
21303,23.053747,92.704163,906.0,7.6530487205434135
21304,23.053806,92.704918,902.0,26.217612768234883
21305,23.05479,92.702461,903.0,11.348119585994185
21306,23.056194,92.70047,900.0,8.159014354942736
21307,23.056612,92.699997,899.0,12.364552990274646
21308,23.057222,93.080002,1570.0,20.439317573258247
21309,23.057276,92.90416,799.0,23.628423517864427
21310,23.058,93.280568,1404.0,26.61590170730996
21311,23.059174,93.276033,1391.0,32.78110200943605
21312,23.059264,93.275647,1395.0,23.444146119861458
21313,23.068354,93.002747,968.0,41.53598294850654
21314,23.072695,93.218956,634.0,31.051293565952417
21315,23.075575,93.315376,1108.0,29.421439641486938
21316,23.075703,93.315391,1101.0,37.05891248302156
21317,23.075896,93.315313,1101.0,37.05891248302156
21318,23.076319,92.69873,961.0,25.5133092609215
21319,23.07859,92.870544,421.0,12.772578169490426
21320,23.078611,92.760002,784.0,18.130932944052347
21321,23.080278,92.858612,574.0,20.097992628721148
21322,23.081345,93.321054,1080.0,29.917093225401345
21323,23.081569,93.320633,1113.0,42.6979553057302
21324,23.083004,92.898277,726.0,25.253207609369632
21325,23.083221,92.556969,177.0,16.72355800648402
21326,23.083611,92.70108,961.0,17.66231893216494
21327,23.084101,92.795685,551.0,12.53638838286113
21328,23.087177,92.853889,712.0,20.307500221928045
21329,23.088409,92.793564,486.0,24.15404655313558
21330,23.088615,92.849403,808.0,28.222814437179903
21331,23.089111,92.555168,167.0,19.51118046928032
21332,23.08964,93.200974,1049.0,39.190532590075605
21333,23.08989,93.020531,1319.0,36.42230980353445
21334,23.091749,92.695419,879.0,20.80971857959822
21335,23.091749,92.695419,879.0,20.80971857959822
21336,23.092278,92.789948,422.0,1.9091524329963763
21337,23.092573,92.896141,762.0,30.20546681961666
21338,23.094528,92.695808,913.0,14.763132623631552
21339,23.094999,92.785835,477.0,28.899422426198566
21340,23.094999,92.785835,477.0,28.899422426198566
21341,23.097,92.696358,927.0,21.954998832237578
21342,23.097061,92.752235,744.0,15.99993592924168
21343,23.09951,92.782928,561.0,13.069151942759
21344,23.103046,92.8983,693.0,36.505887632648864
21345,23.104166,92.559998,233.0,23.444146119861458
21346,23.107222,92.693054,880.0,20.43931757325825
21347,23.111111,92.789719,804.0,16.601549599020238
21348,23.111578,92.789795,795.0,19.51118046928032
21349,23.113066,92.891212,677.0,16.2287367059342
21350,23.11375,92.744614,845.0,17.93200256558677
21351,23.117416,92.79612,944.0,27.33604368814356
21352,23.118336,92.741035,844.0,8.47871314708616
21353,23.124069,93.145889,1256.0,24.359555875506427
21354,23.125311,92.820023,874.0,30.61885839795703
21355,23.125807,92.817886,889.0,40.99804999183514
21356,23.127266,93.296204,1530.0,20.43931757325825
21357,23.129629,92.809196,930.0,26.56505117707799
21358,23.13114,92.687469,925.0,23.428692808745406
21359,23.131158,93.293979,1447.0,31.051293565952417
21360,23.132685,92.798332,858.0,32.427956428323874
21361,23.133568,92.64373,174.0,13.915808695897175
21362,23.133902,92.623497,530.0,26.321329428286734
21363,23.135405,93.368299,688.0,19.787913812706314
21364,23.135416,92.616661,689.0,29.88589573021274
21365,23.135434,93.368506,681.0,22.373844274024943
21366,23.135794,92.62294,588.0,26.334247846853142
21367,23.135889,92.551819,427.0,12.260147486012336
21368,23.136654,93.314856,1606.0,32.57012547147069
21369,23.136712,93.31485,1606.0,32.57012547147069
21370,23.13732,92.747276,863.0,39.12001615700953
21371,23.138981,93.288852,1435.0,30.41849461159642
21372,23.139244,93.289294,1435.0,30.68841605381868
21373,23.140294,93.344976,1111.0,29.88589573021274
21374,23.14046,93.343507,1172.0,38.876655136344326
21375,23.140461,93.343504,1172.0,38.876655136344326
21376,23.140694,92.551529,387.0,25.915703593185818
21377,23.14085,93.142487,1215.0,34.090063875331914
21378,23.141408,93.338272,1345.0,31.7353754997287
21379,23.141445,93.33848,1344.0,30.347789794448904
21380,23.142357,92.750961,867.0,17.29444852858009
21381,23.143007,92.91124,626.0,17.387333467314576
21382,23.143806,93.031219,1223.0,30.246255653454714
21383,23.143888,92.909447,650.0,32.9548711795407
21384,23.143888,92.909447,650.0,32.9548711795407
21385,23.145,92.613693,820.0,18.96231828867539
21386,23.145016,92.908569,677.0,15.99993592924168
21387,23.145214,93.287063,1460.0,34.49623729009093
21388,23.145231,92.687721,882.0,14.273571375658685
21389,23.14572,93.306544,1613.0,24.242444512172106
21390,23.146056,93.306889,1599.0,26.880307851328986
21391,23.146333,93.30675,1609.0,29.686933196903503
21392,23.146464,93.306249,1635.0,30.246255653454714
21393,23.1465,93.30625,1623.0,28.222814437179903
21394,23.147697,92.687386,858.0,33.573963453775406
21395,23.148056,93.055832,953.0,29.802413569555988
21396,23.148273,92.75016,894.0,23.750100573474086
21397,23.14953,93.287758,1437.0,23.628423517864427
21398,23.150719,92.74826,881.0,24.74862531519583
21399,23.150719,92.74826,881.0,24.74862531519583
21400,23.150818,93.286358,1445.0,36.97817981978636
21401,23.150924,93.28563,1428.0,28.485468456722128
21402,23.15114,93.283462,1430.0,23.765245108071557
21403,23.151417,93.283077,1434.0,26.008181915695513
21404,23.151444,93.282333,1434.0,39.8055710922652
21405,23.152298,93.28066,1421.0,23.11642191920837
21406,23.153805,92.686775,890.0,34.730518200788445
21407,23.157667,93.279722,1433.0,25.03089023333195
21408,23.161889,93.2775,1460.0,23.444146119861458
21409,23.163158,93.280821,1512.0,29.707989691713134
21410,23.163528,93.281056,1529.0,18.174763056324142
21411,23.164508,93.270428,1524.0,0.9548412538721887
21412,23.168705,93.108017,1216.0,24.094842552110705
21413,23.168777,92.90097,846.0,27.990970091758022
21414,23.172249,93.058052,1003.0,15.99993592924168
21415,23.172501,92.900558,819.0,30.96375653207352
21416,23.173716,92.739754,787.0,17.93200256558677
21417,23.17411,92.608917,752.0,14.763132623631552
21418,23.176575,92.979797,1117.0,30.010334187691758
21419,23.18,92.49,753.0,17.29444852858009
21420,23.181417,93.197586,1011.0,29.665849859262984
21421,23.182264,92.737099,827.0,30.266612409654883
21422,23.182417,93.246498,1507.0,34.97675368176345
21423,23.182667,93.026138,764.0,5.385977098599754
21424,23.183332,92.794724,967.0,25.635076100950123
21425,23.183584,93.235031,1460.0,31.80039615270397
21426,23.184711,92.679962,871.0,26.321329428286734
21427,23.184711,92.679962,871.0,26.321329428286734
21428,23.188799,92.55249,595.0,9.368915578454837
21429,23.189108,92.547783,489.0,17.083143246452856
21430,23.189638,92.549889,574.0,34.846405699136405
21431,23.189917,92.54953,550.0,30.77741947322608
21432,23.193548,92.684456,928.0,35.59853666783391
21433,23.193548,92.684456,928.0,35.59853666783391
21434,23.194187,92.680779,994.0,37.671095800679176
21435,23.195522,92.90062,861.0,27.990970091758022
21436,23.196638,92.679802,1015.0,7.825525624597575
21437,23.197752,93.007805,945.0,31.12871688801731
21438,23.199167,92.683334,1017.0,26.321329428286734
21439,23.199879,93.00705,956.0,38.59294718251652
21440,23.201084,92.580803,732.0,28.222814437179903
21441,23.201111,92.681946,1055.0,41.62130964323344
21442,23.202129,92.681442,1019.0,30.568994594623476
21443,23.204981,92.57457,814.0,41.93828247167183
21444,23.205305,92.585861,499.0,24.359555875506427
21445,23.205961,92.538406,762.0,14.273571375658685
21446,23.206,93.329028,1660.0,35.181649870682044
21447,23.207528,93.258861,1408.0,27.432940772267944
21448,23.207889,93.255917,1439.0,16.723558006484023
21449,23.208017,92.676277,948.0,32.54356214739029
21450,23.208055,92.795555,979.0,24.74862531519583
21451,23.208082,92.507889,686.0,20.307500221928045
21452,23.208139,93.257389,1424.0,30.378128880975513
21453,23.208694,92.50975,741.0,20.607120971804857
21454,23.20875,92.538361,749.0,25.5133092609215
21455,23.208918,92.518692,795.0,28.987578250072634
21456,23.209055,92.540611,674.0,32.667159071642764
21457,23.210028,92.522781,799.0,25.8493248967401
21458,23.212713,92.930771,707.0,15.06995574963759
21459,23.213055,92.58889,592.0,21.55942138371082
21460,23.213892,92.904892,854.0,26.334247846853142
21461,23.214001,92.588608,599.0,14.15548761586253
21462,23.21475,93.261139,1452.0,29.549408596501117
21463,23.21685,92.955475,534.0,33.169529390014134
21464,23.217224,92.949684,472.0,24.591248866909307
21465,23.219172,92.67691,781.0,17.842681707487124
21466,23.221762,92.975006,979.0,24.591248866909307
21467,23.222652,92.940269,409.0,36.16893488396254
21468,23.222652,92.940269,409.0,36.16893488396254
21469,23.222778,92.92778,436.0,22.862089144234922
21470,23.222778,92.943611,416.0,40.16211026482196
21471,23.222853,92.941536,402.0,36.36634852599243
21472,23.222925,92.940842,414.0,26.008181915695513
21473,23.223055,92.931114,399.0,21.55942138371082
21474,23.223555,92.92672,436.0,24.094842552110705
21475,23.223957,92.936401,367.0,17.842681707487124
21476,23.225542,92.798363,979.0,15.81919394750014
21477,23.226894,92.638527,763.0,30.747804873668915
21478,23.227602,92.923164,498.0,29.85463927845754
21479,23.228361,92.916832,572.0,33.69006752597979
21480,23.23,92.919724,530.0,25.253207609369632
21481,23.23035,92.79808,984.0,22.81394173961772
21482,23.230371,92.673973,848.0,8.735690934280582
21483,23.230371,92.673973,848.0,8.735690934280582
21484,23.231653,92.673714,868.0,8.735690934280582
21485,23.235651,92.673058,886.0,23.428692808745406
21486,23.237767,93.308461,1465.0,20.607120971804857
21487,23.242306,92.640587,769.0,18.96231828867539
21488,23.242306,92.640587,769.0,18.96231828867539
21489,23.242828,92.798134,907.0,40.36453657309736
21490,23.243479,92.904846,712.0,28.222814437179903
21491,23.244541,93.099533,1081.0,25.239401820678914
21492,23.245819,92.798233,868.0,32.401162502089626
21493,23.246555,92.554054,1022.0,33.993006686150665
21494,23.24774,92.671333,927.0,16.72355800648402
21495,23.248526,92.63958,732.0,4.262693045214654
21496,23.249056,92.546501,1177.0,27.505240762859906
21497,23.249727,92.796631,869.0,24.591248866909307
21498,23.25,92.48,733.0,18.434948822922014
21499,23.254263,93.238127,1132.0,18.541977963997237
21500,23.254946,92.634239,802.0,26.767512858834905
21501,23.255288,92.888813,839.0,28.49679392207442
21502,23.255426,92.890915,838.0,24.634322367669885
21503,23.260038,92.882734,874.0,33.28852313430615
21504,23.26125,93.337222,1358.0,35.03012380867594
21505,23.261944,93.295194,1353.0,25.8493248967401
21506,23.262222,93.337667,1351.0,42.41580120815348
21507,23.268811,92.665508,885.0,29.686933196903503
21508,23.270139,93.293333,1304.0,37.99705220207771
21509,23.271781,92.637703,584.0,30.25643716352927
21511,23.273513,92.65731,906.0,6.0172848640320336
21512,23.2741,92.848362,742.0,33.169529390014134
21513,23.2747,92.647873,651.0,34.35403406736099
21514,23.275305,92.850377,737.0,25.03089023333195
21515,23.276999,92.850991,734.0,26.56505117707799
21517,23.277886,92.840388,646.0,28.30319610038818
21518,23.279612,92.869602,988.0,33.10114358966526
21519,23.279667,93.232917,1231.0,25.526884054256257
21520,23.281103,92.857654,770.0,25.91570359318582
21521,23.28113,92.651804,773.0,31.993934384330498
21522,23.281521,92.868857,971.0,37.671095800679176
21523,23.282258,92.852377,777.0,31.311156133255537
21524,23.28328,92.831766,575.0,31.138369345567487
21525,23.28388,92.857468,835.0,32.34744349944203
21526,23.283951,92.852551,813.0,24.862123938667224
21527,23.285967,92.856546,854.0,23.021526638116164
21528,23.286001,92.857178,836.0,31.576393336997814
21529,23.28611,92.85748,823.0,28.987578250072634
21530,23.28621,92.857249,836.0,31.576393336997814
21531,23.288105,92.857432,862.0,42.22469219190813
21532,23.28985,92.860445,864.0,28.084099366691156
21533,23.291063,92.860374,886.0,16.723558006484023
21534,23.293142,92.857091,918.0,38.072781873990834
21535,23.293769,92.871451,837.0,3.016961309815993
21536,23.296,93.340556,1168.0,10.555380466061171
21537,23.296419,93.095813,1335.0,29.802413569555988
21538,23.29659,92.694008,351.0,31.12871688801731
21539,23.297332,92.740677,731.0,29.205932247399417
21540,23.297637,92.74119,769.0,43.06601987632945
21541,23.297759,92.856169,980.0,17.66231893216494
21542,23.297894,93.332441,1310.0,24.634322367669885
21543,23.298044,92.648759,723.0,26.217612768234883
21544,23.298413,92.81508,485.0,3.016961309815993
21545,23.299073,93.057068,1271.0,24.38870074689113
21546,23.299407,92.696714,361.0,25.675463214971884
21547,23.30028,92.741186,714.0,37.29868767505919
21548,23.301117,93.330175,1258.0,20.43931757325825
21549,23.301399,92.699109,401.0,43.33171975024536
21550,23.302106,92.649524,730.0,22.81394173961772
21551,23.302456,92.853533,982.0,29.260073022738787
21552,23.303412,93.31066,1491.0,18.520635899770767
21553,23.303639,93.311361,1490.0,15.503408837548553
21554,23.304778,93.329472,1265.0,17.93200256558677
21555,23.304833,93.306778,1535.0,17.66231893216494
21556,23.305111,93.311528,1490.0,11.648634944412734
21557,23.305259,92.809736,488.0,10.759583898850556
21558,23.30622,93.294554,1464.0,32.53469816945699
21559,23.306444,93.303889,1492.0,32.53469816945699
21560,23.306444,93.311639,1500.0,25.03089023333195
21561,23.306654,92.707482,426.0,31.051293565952417
21562,23.307833,93.311672,1543.0,16.453666886955713
21563,23.308202,92.731268,552.0,17.29444852858009
21564,23.308769,92.862258,1032.0,15.179705807856672
21565,23.309091,92.86293,1037.0,27.613098503754813
21566,23.310167,93.311889,1505.0,29.205932247399417
21567,23.310611,93.312,1504.0,26.880307851328986
21568,23.311082,93.323501,1413.0,24.932657538079724
21569,23.311604,93.313134,1513.0,19.188418756936425
21570,23.312747,93.314456,1502.0,25.376933525152303
21571,23.314208,92.858096,1059.0,23.3822424378352
21572,23.314408,92.808662,483.0,32.401162502089626
21573,23.315355,92.786906,652.0,28.176705590951745
21574,23.3154,92.791224,620.0,32.91160083273797
21575,23.315806,92.859192,1060.0,14.763132623631552
21576,23.316221,92.856217,987.0,25.635076100950123
21577,23.318805,92.853099,825.0,14.302914425322811
21578,23.320197,93.285718,1264.0,25.03089023333195
21579,23.320289,92.854914,962.0,29.260073022738787
21580,23.320815,92.854748,960.0,21.818550314312215
21581,23.321505,92.854734,950.0,34.033517274264824
21582,23.321765,92.8589,1023.0,32.38327563166962
21583,23.321864,92.859431,999.0,18.94158858012096
21584,23.322151,93.066154,1223.0,38.8167201785787
21585,23.322363,92.854689,935.0,31.46324153737256
21586,23.322995,93.092151,1139.0,21.869859308909426
21587,23.325028,93.092333,1101.0,29.707989691713134
21588,23.3305,93.096806,1215.0,18.96231828867539
21589,23.33101,93.091406,1044.0,33.854514812620515
21590,23.333984,92.781878,712.0,29.346331162468683
21591,23.336389,93.074722,1140.0,35.03012380867594
21592,23.336425,93.361493,779.0,57.79434885105325
21593,23.336955,93.07526,1145.0,33.993006686150665
21594,23.337519,93.076258,1122.0,31.138369345567487
21595,23.339889,93.357889,790.0,26.321329428286734
21596,23.340389,93.102306,1305.0,17.93200256558677
21597,23.340722,93.081083,1051.0,31.744679866591962
21598,23.341111,93.080583,1053.0,35.27938801183364
21599,23.341194,93.080389,1050.0,31.119058788415003
21600,23.341333,93.080056,1060.0,29.802413569555988
21601,23.349857,92.780208,925.0,37.29868767505919
21602,23.350776,93.296677,1226.0,34.417388710441564
21603,23.351115,93.296893,1212.0,32.401162502089626
21604,23.351772,92.781701,905.0,48.55787986304441
21605,23.353111,93.299361,1174.0,23.628423517864423
21606,23.353803,92.794306,1369.0,28.280269845499703
21607,23.354778,93.300556,1174.0,34.543363929709116
21608,23.35691,93.301356,1174.0,20.307500221928045
21609,23.359579,93.298884,1180.0,30.82665955230447
21610,23.360199,92.632911,724.0,18.434948822922014
21611,23.361979,93.299909,1196.0,29.506862217331054
21612,23.36545,93.377907,867.0,14.959246786437891
21613,23.366333,93.380028,836.0,20.846265656650555
21614,23.366694,93.380139,822.0,25.688903331931808
21615,23.367333,93.380083,845.0,38.5746628389258
21616,23.367806,93.381139,822.0,29.63417437185607
21617,23.368361,93.379667,831.0,9.508656426564368
21618,23.368386,93.380632,837.0,27.33604368814356
21619,23.369857,93.296657,1202.0,19.47122063449069
21620,23.370167,93.120444,1404.0,20.699546585586496
21621,23.373849,93.383061,860.0,23.444146119861458
21622,23.37492,93.1185,1524.0,16.796238729882134
21623,23.375634,93.384499,894.0,37.00513608621634
21624,23.375972,93.384639,873.0,34.846405699136405
21625,23.376472,93.384778,891.0,36.16893488396254
21626,23.3765,93.384861,891.0,36.16893488396254
21627,23.378571,93.218843,749.0,42.97485685199572
21628,23.379469,93.385565,916.0,33.16099672886019
21629,23.379732,93.383565,945.0,31.892840502095876
21630,23.379812,93.384813,924.0,37.53490600791177
21631,23.38075,93.13075,1299.0,28.553305000609424
21632,23.380806,93.128917,1303.0,14.763132623631552
21633,23.381167,93.112917,1184.0,23.11642191920837
21634,23.382417,93.384944,979.0,21.260377126997213
21635,23.382695,93.116001,1184.0,29.686933196903503
21636,23.383745,92.845792,939.0,26.967504073598892
21637,23.383778,93.115972,1144.0,28.25731168850377
21638,23.384222,93.145528,1208.0,28.987578250072634
