latitude,longitude,historical_landslide,state
28.581443,94.973424,0,Arunachal Pradesh
25.867951,91.745593,0,Meghalaya
24.541941,93.063246,0,Manipur
28.56031,95.877619,0,Arunachal Pradesh
25.426135,92.238148,0,Meghalaya
26.368763,90.601806,0,Assam
26.274387,93.80269,0,Assam
25.958945,91.932471,0,Meghalaya
24.68394,93.682326,0,Manipur
25.547017,91.174607,0,Meghalaya
26.527825,92.249352,0,Assam
27.759937,94.247948,0,Arunachal Pradesh
27.552999,92.890179,0,Arunachal Pradesh
26.642976,90.96196,0,Assam
27.309095,92.466326,0,Arunachal Pradesh
26.908915,94.448932,0,Assam
26.920351,92.771366,0,Assam
27.038316,95.550424,0,Arunachal Pradesh
24.854113,93.541684,0,Manipur
23.302516,92.771843,0,Mizoram
24.437239,93.070105,0,Manipur
25.530357,91.09282,0,Meghalaya
28.262301,95.252635,0,Arunachal Pradesh
26.766692,93.297446,0,Assam
24.702285,93.032497,0,Assam
23.88364,94.108818,0,Manipur
24.983024,93.883178,0,Manipur
24.139136,94.011545,0,Manipur
24.71266,92.990986,0,Assam
25.657981,91.806019,0,Meghalaya
22.867663,92.647279,0,Mizoram
28.221231,95.075691,0,Arunachal Pradesh
25.884026,93.505197,0,Assam
26.272879,94.697841,0,Nagaland
28.86162,96.028159,0,Arunachal Pradesh
23.406886,92.528744,0,Mizoram
26.689412,91.876412,0,Assam
27.225081,95.874168,0,Arunachal Pradesh
28.790562,96.564836,0,Arunachal Pradesh
27.931376,93.559519,0,Arunachal Pradesh
25.669618,94.528821,0,Nagaland
25.518337,93.983373,0,Manipur
24.590082,92.658117,0,Assam
27.121865,94.655002,0,Assam
26.225817,92.322671,0,Assam
25.791203,90.777126,0,Meghalaya
25.605764,93.925988,0,Nagaland
24.337548,93.413462,0,Manipur
25.457597,91.62168,0,Meghalaya
27.07311,94.154394,0,Assam
27.230276,94.687007,0,Assam
26.997562,95.466632,0,Arunachal Pradesh
27.30009,95.678843,0,Assam
25.217022,91.621002,0,Meghalaya
24.030106,93.980984,0,Manipur
26.846399,93.908459,0,Assam
25.039762,94.51382,0,Manipur
23.605182,93.3255,0,Mizoram
24.692212,94.268684,0,Manipur
28.391682,95.593468,0,Arunachal Pradesh
28.808324,95.130515,0,Arunachal Pradesh
24.172318,93.277504,0,Manipur
26.94924,94.922435,0,Assam
25.648144,91.758247,0,Meghalaya
29.219969,95.884093,0,Arunachal Pradesh
25.206426,93.14657,0,Assam
26.430761,93.289023,0,Assam
24.459158,94.105375,0,Manipur
27.669998,92.548749,0,Arunachal Pradesh
27.624279,93.534026,0,Arunachal Pradesh
24.673687,94.543724,0,Manipur
22.089759,92.994259,0,Mizoram
27.735149,96.622706,0,Arunachal Pradesh
27.520214,92.239316,0,Arunachal Pradesh
23.99062,93.261325,0,Mizoram
28.44643,95.197269,0,Arunachal Pradesh
27.458577,94.850369,0,Assam
26.401171,93.105932,0,Assam
27.169628,94.978856,0,Assam
26.768456,91.220503,0,Assam
26.886753,94.786926,0,Assam
25.311775,92.056121,0,Meghalaya
23.883822,91.979609,0,Tripura
23.061644,92.766387,0,Mizoram
27.413109,94.455685,0,Assam
28.442048,93.332882,0,Arunachal Pradesh
23.134345,91.740022,0,Tripura
28.13826,93.858487,0,Arunachal Pradesh
27.391661,96.486505,0,Arunachal Pradesh
28.316253,93.641562,0,Arunachal Pradesh
28.500396,94.737815,0,Arunachal Pradesh
22.666674,92.828154,0,Mizoram
28.33228,93.874728,0,Arunachal Pradesh
27.613081,93.368864,0,Arunachal Pradesh
26.181182,94.65329,0,Nagaland
25.49049,90.137892,0,Meghalaya
27.804827,95.906758,0,Arunachal Pradesh
24.352807,92.618678,0,Assam
25.732987,91.743047,0,Meghalaya
26.279544,92.75021,0,Assam
24.717047,92.882559,0,Assam
25.931786,92.466565,0,Assam
23.416205,91.592917,0,Tripura
27.120418,92.32234,0,Arunachal Pradesh
23.676236,92.430699,0,Mizoram
25.947008,90.403054,0,Meghalaya
26.510799,93.775084,0,Assam
28.120247,95.862063,0,Arunachal Pradesh
27.836021,96.520643,0,Arunachal Pradesh
28.294938,95.738679,0,Arunachal Pradesh
26.911204,95.052418,0,Nagaland
26.615772,94.559988,0,Nagaland
27.57254,95.889809,0,Arunachal Pradesh
28.626324,94.001887,0,Arunachal Pradesh
25.600283,91.97964,0,Meghalaya
26.089104,90.788088,0,Assam
23.798183,92.80001,0,Mizoram
26.138059,92.414382,0,Assam
25.30386,94.051358,0,Manipur
27.85426,94.701492,0,Arunachal Pradesh
26.789359,95.090347,0,Nagaland
26.39141,91.062838,0,Assam
25.295851,90.383663,0,Meghalaya
24.531021,92.952707,0,Assam
25.938139,91.570086,0,Meghalaya
24.922076,93.487557,0,Manipur
28.511522,95.835342,0,Arunachal Pradesh
27.929319,95.139091,0,Arunachal Pradesh
27.14755,94.480496,0,Assam
26.157903,93.538421,0,Assam
25.725335,91.476498,0,Meghalaya
25.304677,93.596821,0,Nagaland
27.076242,95.809085,0,Arunachal Pradesh
27.303666,96.023249,0,Arunachal Pradesh
25.508831,94.631055,0,Nagaland
27.908884,92.950817,0,Arunachal Pradesh
27.672631,92.89891,0,Arunachal Pradesh
25.210184,92.870361,0,Assam
27.556566,94.757983,0,Assam
26.594063,93.410054,0,Assam
26.735651,90.743913,0,Assam
25.660316,92.342479,0,Meghalaya
25.741989,94.35474,0,Nagaland
27.268383,93.372462,0,Arunachal Pradesh
26.693875,93.219824,0,Assam
27.917851,95.627643,0,Assam
27.526934,88.295836,0,Sikkim
26.426614,94.290075,0,Nagaland
27.62026,93.489957,0,Arunachal Pradesh
27.202792,88.414155,0,Sikkim
26.699924,92.198449,0,Assam
23.320236,92.559831,0,Mizoram
28.711906,96.076212,0,Arunachal Pradesh
29.154409,94.520008,0,Arunachal Pradesh
26.352658,92.304989,0,Assam
27.056494,94.362537,0,Assam
23.540619,92.691052,0,Mizoram
27.863051,96.502927,0,Arunachal Pradesh
26.3825,94.67601,0,Nagaland
25.53278,92.433534,0,Meghalaya
27.10073,93.93044,0,Assam
25.56278,93.61817,0,Nagaland
25.68445,93.692602,0,Nagaland
25.511589,94.296666,0,Nagaland
28.697729,95.473134,0,Arunachal Pradesh
25.943965,91.419162,0,Assam
28.633985,94.852623,0,Arunachal Pradesh
24.349654,92.615038,0,Assam
27.555252,95.149903,0,Assam
26.850383,94.485306,0,Assam
25.411377,90.809327,0,Meghalaya
23.899094,91.573994,0,Tripura
27.875535,94.570817,0,Arunachal Pradesh
28.238017,93.930431,0,Arunachal Pradesh
24.86642,94.393649,0,Manipur
29.202949,96.192017,0,Arunachal Pradesh
28.313399,95.625052,0,Arunachal Pradesh
28.653113,95.205153,0,Arunachal Pradesh
27.57412,94.869762,0,Assam
24.686171,93.693582,0,Manipur
27.700532,96.349114,0,Arunachal Pradesh
26.310672,93.61222,0,Assam
25.256457,93.127417,0,Assam
25.829647,91.401631,0,Meghalaya
27.737237,93.509504,0,Arunachal Pradesh
28.863375,94.530637,0,Arunachal Pradesh
25.56775,91.393772,0,Meghalaya
27.523131,94.528696,0,Assam
23.117927,93.257612,0,Mizoram
25.629587,91.050251,0,Meghalaya
27.718272,94.281554,0,Arunachal Pradesh
25.686835,92.967889,0,Assam
24.200226,94.11253,0,Manipur
28.340768,94.256081,0,Arunachal Pradesh
25.043424,92.70168,0,Assam
22.713013,92.899881,0,Mizoram
24.973893,92.526324,0,Assam
26.02613,94.382617,0,Nagaland
24.348785,94.127496,0,Manipur
25.104437,94.408785,0,Manipur
27.988729,93.601351,0,Arunachal Pradesh
25.699594,90.45643,0,Meghalaya
27.749651,93.007703,0,Arunachal Pradesh
25.15186,93.164342,0,Assam
24.865074,93.972289,0,Manipur
27.537457,92.173828,0,Arunachal Pradesh
23.6625,91.851747,0,Tripura
23.495916,92.570884,0,Mizoram
27.596127,92.461037,0,Arunachal Pradesh
26.361497,91.353319,0,Assam
27.520372,93.019385,0,Arunachal Pradesh
25.244543,93.245155,0,Assam
25.220109,90.191814,0,Meghalaya
24.57467,92.982594,0,Assam
24.193589,92.246352,0,Tripura
27.080386,95.039329,0,Assam
24.877425,93.661384,0,Manipur
23.302909,93.318828,0,Mizoram
25.533447,92.514187,0,Meghalaya
23.723704,92.556307,0,Mizoram
24.718534,92.290549,0,Assam
27.629279,96.733922,0,Arunachal Pradesh
26.400099,91.521683,0,Assam
28.324596,94.299558,0,Arunachal Pradesh
28.849912,95.335107,0,Arunachal Pradesh
24.080276,93.187617,0,Manipur
26.209299,91.044199,0,Assam
23.721764,91.832908,0,Tripura
26.232228,93.104639,0,Assam
26.155603,92.950893,0,Assam
26.844227,92.437078,0,Assam
27.797209,93.201731,0,Arunachal Pradesh
26.365196,90.33945,0,Assam
23.591919,92.419907,0,Mizoram
25.81943,94.04022,0,Nagaland
25.231456,90.336707,0,Meghalaya
26.225162,92.708087,0,Assam
27.615179,95.447833,0,Assam
27.428938,96.423163,0,Arunachal Pradesh
24.541232,92.870484,0,Assam
26.98775,93.851512,0,Assam
26.335574,91.015697,0,Assam
29.144149,95.910369,0,Arunachal Pradesh
26.737876,90.62532,0,Assam
27.333691,93.216633,0,Arunachal Pradesh
28.309422,93.561582,0,Arunachal Pradesh
26.986884,93.211482,0,Arunachal Pradesh
25.664191,90.871592,0,Meghalaya
27.695961,94.70403,0,Arunachal Pradesh
28.009036,94.505138,0,Arunachal Pradesh
26.656194,91.196601,0,Assam
23.763808,91.660941,0,Tripura
26.223503,90.121767,0,Assam
27.741815,95.666479,0,Assam
28.178092,93.336422,0,Arunachal Pradesh
25.934,92.986943,0,Assam
25.71699,94.437319,0,Nagaland
25.318437,93.315396,0,Assam
26.74762,95.016223,0,Nagaland
24.602642,94.206738,0,Manipur
26.839303,95.051106,0,Nagaland
26.065159,94.944199,0,Nagaland
24.137312,92.566255,0,Mizoram
25.497016,91.394551,0,Meghalaya
28.986693,94.923085,0,Arunachal Pradesh
25.162048,94.321211,0,Manipur
25.226798,91.607171,0,Meghalaya
27.070985,93.377039,0,Arunachal Pradesh
24.256142,93.718306,0,Manipur
25.229574,90.287232,0,Meghalaya
28.144346,96.431796,0,Arunachal Pradesh
28.836062,95.262192,0,Arunachal Pradesh
27.683641,88.61981,0,Sikkim
27.836046,93.991575,0,Arunachal Pradesh
27.284891,93.941006,0,Arunachal Pradesh
23.804844,91.785508,0,Tripura
27.738106,93.722879,0,Arunachal Pradesh
28.510033,94.6066,0,Arunachal Pradesh
28.470872,94.820906,0,Arunachal Pradesh
27.483946,93.123728,0,Arunachal Pradesh
23.187209,92.673275,0,Mizoram
24.773391,94.474513,0,Manipur
25.68656,89.993564,0,Meghalaya
24.153089,93.903729,0,Manipur
27.052868,93.678411,0,Arunachal Pradesh
24.68575,93.178091,0,Manipur
24.91023,92.718053,0,Assam
28.610848,95.118368,0,Arunachal Pradesh
25.689233,91.346292,0,Meghalaya
26.337885,95.021452,0,Nagaland
25.745227,93.314899,0,Assam
25.704689,94.425276,0,Nagaland
26.452537,93.961688,0,Assam
27.498227,95.45337,0,Assam
27.946929,95.902035,0,Assam
25.165429,92.572604,0,Meghalaya
23.387518,93.159902,0,Mizoram
28.086841,96.46301,0,Arunachal Pradesh
26.012815,91.791012,0,Meghalaya
25.78242,94.015652,0,Nagaland
25.483335,92.135436,0,Meghalaya
25.317857,91.86117,0,Meghalaya
25.752733,91.168507,0,Meghalaya
22.870401,92.794377,0,Mizoram
24.144354,93.977543,0,Manipur
25.385434,94.030246,0,Manipur
28.596547,94.852973,0,Arunachal Pradesh
23.901549,91.855936,0,Tripura
29.194537,95.673636,0,Arunachal Pradesh
27.926815,94.162042,0,Arunachal Pradesh
28.615799,94.261328,0,Arunachal Pradesh
24.043889,91.75388,0,Tripura
25.987063,91.992293,0,Meghalaya
28.497394,96.178744,0,Arunachal Pradesh
25.917526,90.100024,0,Meghalaya
28.822103,94.528082,0,Arunachal Pradesh
24.689739,94.070532,0,Manipur
23.897458,92.568665,0,Mizoram
26.749828,92.660506,0,Assam
26.765831,92.019431,0,Assam
27.782773,96.874853,0,Arunachal Pradesh
28.294554,96.157431,0,Arunachal Pradesh
24.910393,94.13784,0,Manipur
28.59501,94.678242,0,Arunachal Pradesh
26.775941,93.763472,0,Assam
25.088875,93.003795,0,Assam
26.096936,90.028037,0,Assam
28.960625,95.622313,0,Arunachal Pradesh
25.894561,89.854511,0,Assam
27.50117,95.960688,0,Arunachal Pradesh
28.659265,95.770851,0,Arunachal Pradesh
25.879368,92.232095,0,Assam
25.926136,93.034688,0,Assam
25.950968,92.353947,0,Assam
29.009012,96.376559,0,Arunachal Pradesh
27.050142,92.275618,0,Arunachal Pradesh
27.027342,94.317917,0,Assam
25.747095,94.037002,0,Nagaland
25.360728,93.654118,0,Nagaland
28.187799,93.926924,0,Arunachal Pradesh
26.445448,91.876819,0,Assam
25.537731,92.931091,0,Assam
26.819266,94.118632,0,Assam
26.00149,93.127692,0,Assam
27.566988,94.984579,0,Assam
25.705433,93.53573,0,Assam
26.310233,94.34201,0,Nagaland
28.031903,97.283332,0,Arunachal Pradesh
23.115312,93.180147,0,Mizoram
26.320739,93.672087,0,Assam
27.945148,95.263488,0,Arunachal Pradesh
25.192724,92.447919,0,Meghalaya
23.924869,91.410741,0,Tripura
25.279997,92.202645,0,Meghalaya
23.382327,92.697345,0,Mizoram
28.938894,94.426051,0,Arunachal Pradesh
27.7232,95.461151,0,Assam
25.4365,90.98205,0,Meghalaya
27.315061,93.603561,0,Arunachal Pradesh
23.571909,91.927373,0,Tripura
26.433843,91.865313,0,Assam
26.024716,94.16645,0,Nagaland
26.831707,93.948464,0,Assam
24.631726,93.531698,0,Manipur
28.352761,94.270324,0,Arunachal Pradesh
27.263595,97.040577,0,Arunachal Pradesh
28.233323,95.931208,0,Arunachal Pradesh
25.225084,91.732658,0,Meghalaya
24.556847,93.630085,0,Manipur
24.483345,93.915074,0,Manipur
24.881996,94.493501,0,Manipur
25.136203,92.667929,0,Assam
26.762396,94.35111,0,Assam
27.883666,94.995354,0,Arunachal Pradesh
27.636507,93.960412,0,Arunachal Pradesh
27.087319,93.639713,0,Arunachal Pradesh
25.970379,94.019052,0,Nagaland
27.091528,93.432722,0,Arunachal Pradesh
26.711454,94.345303,0,Assam
28.386371,95.812735,0,Arunachal Pradesh
25.191375,92.419294,0,Meghalaya
25.717768,94.262332,0,Nagaland
23.756942,91.422971,0,Tripura
28.274841,94.270861,0,Arunachal Pradesh
26.247104,91.752141,0,Assam
26.788709,92.220857,0,Assam
24.405153,93.320449,0,Manipur
28.999973,95.418494,0,Arunachal Pradesh
24.925779,92.762686,0,Assam
28.651183,93.705347,0,Arunachal Pradesh
27.366668,95.650271,0,Assam
25.799322,94.965681,0,Nagaland
25.949398,92.811531,0,Assam
26.878006,94.928395,0,Nagaland
28.123927,97.037125,0,Arunachal Pradesh
26.324392,92.339881,0,Assam
28.549269,93.677824,0,Arunachal Pradesh
22.971114,92.581436,0,Mizoram
27.202936,94.489949,0,Assam
27.271334,92.68258,0,Arunachal Pradesh
23.854482,92.619311,0,Mizoram
27.376976,96.434216,0,Arunachal Pradesh
25.764593,91.48693,0,Meghalaya
27.275224,88.628121,0,Sikkim
27.91251,97.029872,0,Arunachal Pradesh
28.765888,94.038061,0,Arunachal Pradesh
25.640501,94.441138,0,Nagaland
24.915642,93.717323,0,Manipur
26.342479,89.994493,0,Assam
27.84694,97.045282,0,Arunachal Pradesh
28.05488,95.836286,0,Arunachal Pradesh
28.539183,94.700514,0,Arunachal Pradesh
28.761137,96.060175,0,Arunachal Pradesh
27.850527,93.255176,0,Arunachal Pradesh
24.361532,92.93562,0,Mizoram
28.000879,94.629126,0,Arunachal Pradesh
27.720959,88.569169,0,Sikkim
25.248478,93.294104,0,Assam
25.550405,92.892912,0,Assam
26.585564,92.861748,0,Assam
26.03763,94.727806,0,Nagaland
27.991489,95.408122,0,Arunachal Pradesh
23.42522,93.091572,0,Mizoram
27.512443,92.126686,0,Arunachal Pradesh
22.919677,92.78505,0,Mizoram
26.960844,94.814045,0,Assam
23.288675,93.233462,0,Mizoram
27.42763,96.759371,0,Arunachal Pradesh
25.643951,93.041092,0,Assam
26.104377,93.573324,0,Assam
24.605014,92.584087,0,Assam
24.15858,92.018557,0,Tripura
27.748578,88.325566,0,Sikkim
23.597384,91.17994,0,Tripura
25.628295,93.605387,0,Nagaland
28.269505,94.840876,0,Arunachal Pradesh
26.626941,92.596668,0,Assam
28.556208,93.471332,0,Arunachal Pradesh
29.05221,95.229813,0,Arunachal Pradesh
24.463391,93.708177,0,Manipur
27.569704,96.534182,0,Arunachal Pradesh
26.917922,93.170733,0,Assam
28.315282,93.702861,0,Arunachal Pradesh
26.217541,93.061465,0,Assam
27.882694,95.095934,0,Arunachal Pradesh
28.969919,95.539667,0,Arunachal Pradesh
27.808674,94.773936,0,Arunachal Pradesh
25.099621,94.272932,0,Manipur
23.251725,93.31403,0,Mizoram
24.317918,92.69771,0,Mizoram
27.054296,94.934176,0,Assam
25.847094,91.39043,0,Meghalaya
27.307596,88.223831,0,Sikkim
24.837845,93.871423,0,Manipur
28.033983,97.109912,0,Arunachal Pradesh
26.493301,93.197652,0,Assam
27.183192,92.997868,0,Arunachal Pradesh
27.497765,93.67559,0,Arunachal Pradesh
27.706697,92.564018,0,Arunachal Pradesh
28.658519,94.506065,0,Arunachal Pradesh
26.334706,90.339017,0,Assam
24.068791,93.593582,0,Manipur
26.783959,95.166914,0,Nagaland
27.653004,93.717903,0,Arunachal Pradesh
25.651171,90.635518,0,Meghalaya
28.088862,94.709118,0,Arunachal Pradesh
27.340519,93.414788,0,Arunachal Pradesh
24.241081,93.420047,0,Manipur
24.116503,94.069687,0,Manipur
27.96491,94.982388,0,Arunachal Pradesh
22.077646,92.659327,0,Mizoram
26.952891,92.509736,0,Assam
25.532463,94.344301,0,Nagaland
28.364911,95.559162,0,Arunachal Pradesh
23.488705,92.430797,0,Mizoram
24.36059,93.005262,0,Mizoram
22.862861,93.070021,0,Mizoram
25.263028,92.208433,0,Meghalaya
24.952494,94.538204,0,Manipur
26.466032,93.542942,0,Assam
26.821669,93.435196,0,Assam
25.314088,89.992042,0,Meghalaya
27.934452,95.403379,0,Arunachal Pradesh
26.847824,94.909388,0,Nagaland
25.291573,90.620731,0,Meghalaya
25.328816,91.353645,0,Meghalaya
29.049314,95.978833,0,Arunachal Pradesh
26.755864,90.664929,0,Assam
27.147754,95.384621,0,Assam
26.680837,91.673313,0,Assam
27.101501,95.348034,0,Assam
25.91351,92.431999,0,Assam
27.769916,94.656415,0,Arunachal Pradesh
26.243238,92.475745,0,Assam
28.568355,94.331875,0,Arunachal Pradesh
28.437543,95.922867,0,Arunachal Pradesh
26.795108,94.925329,0,Nagaland
27.067771,92.380622,0,Arunachal Pradesh
26.011235,90.891086,0,Assam
27.737051,94.042088,0,Arunachal Pradesh
27.990689,97.059582,0,Arunachal Pradesh
24.936128,93.68235,0,Manipur
25.894927,92.402719,0,Assam
24.106949,91.961275,0,Tripura
25.525622,92.027235,0,Meghalaya
27.643879,94.744162,0,Assam
26.284131,91.578293,0,Assam
26.536852,91.325638,0,Assam
23.918167,91.965551,0,Tripura
26.104108,93.111194,0,Assam
28.159447,95.624163,0,Arunachal Pradesh
24.835796,93.678405,0,Manipur
25.1966,92.075458,0,Meghalaya
25.565052,89.965846,0,Meghalaya
25.507657,91.630677,0,Meghalaya
24.246663,92.518407,0,Assam
27.79507,93.181636,0,Arunachal Pradesh
27.441705,95.685959,0,Assam
26.586454,92.003046,0,Assam
24.237192,94.166258,0,Manipur
27.462564,96.33233,0,Arunachal Pradesh
28.416945,95.834676,0,Arunachal Pradesh
25.22284,92.962365,0,Assam
26.580338,91.617917,0,Assam
29.143821,96.155102,0,Arunachal Pradesh
23.314579,91.592992,0,Tripura
25.374795,94.484398,0,Manipur
25.922064,91.43802,0,Assam
29.122705,95.940245,0,Arunachal Pradesh
25.410787,94.255071,0,Manipur
27.975138,96.957672,0,Arunachal Pradesh
26.708592,92.5347,0,Assam
29.311611,95.787408,0,Arunachal Pradesh
29.284194,96.051437,0,Arunachal Pradesh
28.220707,94.798291,0,Arunachal Pradesh
27.292617,95.815273,0,Assam
27.856729,88.303171,0,Sikkim
28.056343,97.056519,0,Arunachal Pradesh
27.952017,95.349089,0,Arunachal Pradesh
27.6341,96.72609,0,Arunachal Pradesh
25.721244,90.425161,0,Meghalaya
25.063526,94.51986,0,Manipur
27.499654,96.283042,0,Arunachal Pradesh
28.166504,93.293164,0,Arunachal Pradesh
28.759543,96.494542,0,Arunachal Pradesh
27.208007,93.077528,0,Arunachal Pradesh
26.891531,94.302077,0,Assam
23.837068,91.87321,0,Tripura
27.400982,88.60239,0,Sikkim
26.995142,92.453232,0,Arunachal Pradesh
27.081517,94.942416,0,Assam
27.934679,88.367285,0,Sikkim
28.567186,94.993082,0,Arunachal Pradesh
23.824687,92.461169,0,Mizoram
25.227362,91.420879,0,Meghalaya
25.160332,92.989688,0,Assam
25.613465,92.087182,0,Meghalaya
26.486532,94.480474,0,Nagaland
23.690238,93.213041,0,Mizoram
25.345325,91.418912,0,Meghalaya
23.611152,92.574207,0,Mizoram
28.678039,94.481014,0,Arunachal Pradesh
28.024048,93.586947,0,Arunachal Pradesh
27.118419,95.609243,0,Arunachal Pradesh
27.759469,93.916357,0,Arunachal Pradesh
28.317243,93.567102,0,Arunachal Pradesh
27.341259,94.112659,0,Assam
28.917143,96.48721,0,Arunachal Pradesh
28.600455,93.831798,0,Arunachal Pradesh
24.333577,93.866516,0,Manipur
27.555949,96.695558,0,Arunachal Pradesh
23.958728,91.652327,0,Tripura
26.148148,93.770478,0,Assam
28.106622,96.768473,0,Arunachal Pradesh
28.758593,95.742951,0,Arunachal Pradesh
25.817945,93.087817,0,Assam
25.056433,94.123704,0,Manipur
26.524976,94.676583,0,Nagaland
28.330438,93.325836,0,Arunachal Pradesh
26.535367,92.406894,0,Assam
26.112785,90.972391,0,Assam
22.117657,92.992448,0,Mizoram
28.691573,95.486483,0,Arunachal Pradesh
24.188647,92.627466,0,Mizoram
26.019954,89.984109,0,Assam
25.782175,91.610952,0,Meghalaya
27.840781,92.725526,0,Arunachal Pradesh
29.180386,94.531325,0,Arunachal Pradesh
25.779342,92.12709,0,Meghalaya
27.145163,93.862886,0,Assam
28.124215,95.050135,0,Arunachal Pradesh
28.147521,94.716673,0,Arunachal Pradesh
26.696039,92.643176,0,Assam
26.483485,92.034087,0,Assam
25.785239,92.224475,0,Assam
24.765821,93.678337,0,Manipur
26.528916,92.498109,0,Assam
25.967922,94.077392,0,Nagaland
28.932261,95.43665,0,Arunachal Pradesh
25.544371,93.188202,0,Assam
23.657941,91.874567,0,Tripura
26.691558,92.883201,0,Assam
27.723822,91.646451,0,Arunachal Pradesh
26.535226,91.061836,0,Assam
28.840596,95.862197,0,Arunachal Pradesh
23.090238,92.709273,0,Mizoram
25.729075,89.916296,0,Meghalaya
25.928137,92.5766,0,Assam
27.769829,95.938279,0,Arunachal Pradesh
24.157208,93.107508,0,Manipur
26.68817,92.712475,0,Assam
24.921605,94.521248,0,Manipur
28.534715,94.218851,0,Arunachal Pradesh
28.72278,94.180414,0,Arunachal Pradesh
28.363547,96.460833,0,Arunachal Pradesh
22.293379,92.584236,0,Mizoram
25.72994,91.560412,0,Meghalaya
26.145251,90.006454,0,Assam
28.600702,96.00493,0,Arunachal Pradesh
23.388006,93.032085,0,Mizoram
27.480835,92.316563,0,Arunachal Pradesh
26.756386,91.022171,0,Assam
28.275831,93.236999,0,Arunachal Pradesh
25.883901,90.001936,0,Assam
25.676589,92.955943,0,Assam
27.316588,92.144903,0,Arunachal Pradesh
28.267307,97.135219,0,Arunachal Pradesh
24.857815,94.298068,0,Manipur
27.689634,96.443504,0,Arunachal Pradesh
25.319329,91.133818,0,Meghalaya
26.923726,92.578928,0,Assam
24.203069,94.2542,0,Manipur
26.171229,90.485261,0,Assam
25.359941,91.978532,0,Meghalaya
26.249027,93.747921,0,Assam
23.98188,92.451081,0,Mizoram
23.585438,93.065573,0,Mizoram
25.97687,89.9196,0,Assam
25.110462,92.721949,0,Assam
26.114221,90.538124,0,Assam
24.289299,93.272515,0,Manipur
28.204853,94.649444,0,Arunachal Pradesh
25.028812,93.46111,0,Manipur
26.658006,92.53438,0,Assam
24.08299,92.091609,0,Tripura
25.173844,93.627212,0,Manipur
25.845439,92.473561,0,Assam
28.481438,94.165234,0,Arunachal Pradesh
28.428844,94.848223,0,Arunachal Pradesh
28.798653,95.742012,0,Arunachal Pradesh
25.751512,93.18192,0,Assam
27.048291,93.908349,0,Assam
28.064356,96.139407,0,Arunachal Pradesh
26.751581,90.389053,0,Assam
26.269758,90.927555,0,Assam
28.822786,94.345532,0,Arunachal Pradesh
28.541891,94.603248,0,Arunachal Pradesh
24.321444,92.651922,0,Mizoram
28.265757,94.947648,0,Arunachal Pradesh
24.041655,92.317645,0,Mizoram
24.101979,94.060351,0,Manipur
25.375987,91.256006,0,Meghalaya
26.783362,92.702144,0,Assam
25.359954,92.453609,0,Meghalaya
26.729961,90.473664,0,Assam
24.001745,91.709991,0,Tripura
27.499779,96.170632,0,Arunachal Pradesh
26.9184,92.806004,0,Assam
26.176527,90.793198,0,Assam
26.147296,93.392329,0,Assam
26.29709,92.786522,0,Assam
25.128549,92.738588,0,Assam
27.77124,92.429035,0,Arunachal Pradesh
26.182798,91.431576,0,Assam
24.661864,93.350686,0,Manipur
26.387258,94.90998,0,Nagaland
24.141063,93.749978,0,Manipur
25.325193,91.045688,0,Meghalaya
26.875697,95.058225,0,Nagaland
25.435068,90.056103,0,Meghalaya
26.619017,92.185698,0,Assam
27.370231,96.914685,0,Arunachal Pradesh
23.575516,91.629951,0,Tripura
26.882843,90.41296,0,Assam
25.893217,92.675316,0,Assam
25.635927,90.412619,0,Meghalaya
26.617481,92.53648,0,Assam
28.319851,95.449542,0,Arunachal Pradesh
26.487688,90.28367,0,Assam
25.662594,92.873487,0,Assam
26.608485,94.139316,0,Assam
28.230214,93.856809,0,Arunachal Pradesh
26.197539,89.846987,0,Assam
23.95477,91.414853,0,Tripura
28.009675,96.156659,0,Arunachal Pradesh
23.629839,93.138905,0,Mizoram
24.666842,92.777871,0,Assam
27.527021,95.613378,0,Assam
26.284667,93.683479,0,Assam
26.260904,94.10013,0,Nagaland
26.765247,94.265043,0,Assam
27.580257,95.832156,0,Arunachal Pradesh
27.974096,95.557489,0,Arunachal Pradesh
24.255702,92.979063,0,Mizoram
26.17751,93.754253,0,Assam
28.123963,96.358199,0,Arunachal Pradesh
27.624645,94.313767,0,Arunachal Pradesh
26.845773,92.832339,0,Assam
27.852203,96.233945,0,Arunachal Pradesh
28.221802,96.351786,0,Arunachal Pradesh
26.441152,91.613466,0,Assam
27.275287,94.439162,0,Assam
27.911443,94.362631,0,Arunachal Pradesh
23.403338,92.484455,0,Mizoram
25.297091,92.190629,0,Meghalaya
23.95439,94.161612,0,Manipur
26.975863,93.962842,0,Assam
27.711778,95.80238,0,Arunachal Pradesh
26.943514,92.212087,0,Arunachal Pradesh
28.680989,94.347431,0,Arunachal Pradesh
27.887821,96.546928,0,Arunachal Pradesh
25.348757,93.006412,0,Assam
24.001301,93.455748,0,Manipur
28.006072,93.833543,0,Arunachal Pradesh
27.105047,94.857805,0,Assam
25.353805,91.509712,0,Meghalaya
25.412779,94.539948,0,Manipur
26.774669,91.953549,0,Assam
28.924974,95.248464,0,Arunachal Pradesh
25.386766,91.422419,0,Meghalaya
25.550174,94.055806,0,Manipur
25.200418,91.185609,0,Meghalaya
27.407932,95.084503,0,Assam
28.647132,95.376934,0,Arunachal Pradesh
28.441028,93.995489,0,Arunachal Pradesh
28.244456,95.888663,0,Arunachal Pradesh
